0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.926990816987241395e+00 4.248741371383883525e+00 4.390638425988047544e+00 4.467410317257825447e+00 4.514993420534808344e+00 4.547240302970062764e+00 4.570491925780525655e+00 4.588033985837928874e+00 4.601731759210793804e+00 4.612720327893527816e+00 4.621729093183945203e+00 4.629247748496249315e+00 4.635617089114911771e+00 4.641081515599399410e+00 4.645820816608865478e+00 4.649970170388732171e+00 4.653633157668966902e+00 4.656890475138973251e+00 4.659805918773748168e+00 4.662430584662748068e+00 4.664805877107705889e+00 4.666965700963112695e+00 4.668938084993158988e+00 4.670746401286100635e+00 4.672410293261399339e+00 4.673946390363501457e+00 4.675368864510758726e+00 4.676689867705365877e+00 4.677919879385181723e+00 4.679067984506442457e+00 4.680142097949435254e+00 4.681149146954421525e+00 4.682095220465914309e+00 4.682985692180683834e+00 4.683825322545928316e+00 4.684618343791267847e+00 4.685368531197425135e+00 4.686079263131768258e+00 4.686753571863012446e+00 4.687394186765770243e+00 4.688003571211971199e+00 4.688583954199619264e+00 4.689137357574226783e+00 4.689665619543048614e+00 4.690170415057971276e+00 4.690653273542896073e+00 4.691115594360629082e+00 4.691558660348472465e+00 4.691983649698152625e+00 4.692391646411540052e+00 4.692783649527485501e+00 4.693160581284982591e+00 4.693523294363019183e+00 4.693872578316680588e+00 4.694209165311710841e+00 4.694533735245138395e+00 4.694846920327287343e+00 4.695149309190160380e+00 4.695441450578284659e+00 4.695723856670748653e+00 4.695997006076684244e+00 4.696261346541052539e+00 4.696517297392899692e+00 4.696765251764213112e+00 4.697005578604094289e+00 4.697238624509920690e+00 4.697464715394604973e+00 4.697684158006837585e+00 4.697897241319190620e+00 4.698104237797293692e+00 4.698305404561829768e+00 4.698500984453722218e+00 4.698691207011823856e+00 4.698876289371360926e+00 4.699056437090543881e+00 4.699231844911934353e+00 4.699402697464517331e+00 4.699569169911788968e+00 4.699731428550636636e+00 4.699889631365328668e+00 4.700043928540464933e+00 4.700194462936437390e+00 4.700341370530503937e+00 4.700484780826379883e+00 4.700624817234930752e+00 4.700761597428305905e+00 4.700895233669658779e+00 4.701025833120398900e+00 4.701153498126728003e+00 4.701278326487082104e+00 4.701400411701955662e+00 4.701519843207418781e+00 4.701636706593588677e+00 4.701751083809147858e+00 4.701863053352964172e+00 4.701972690453719572e+00 4.702080067238446404e+00 4.702185252890735967e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.605240262590598821e+00 3.926990816987241395e+00 4.124386376837122725e+00 4.248741371383883525e+00 4.331882603272324772e+00 4.390638425988047544e+00 4.434089321379578230e+00 4.467410317257825447e+00 4.493720034510747752e+00 4.514993420534808344e+00 4.532535480592211563e+00 4.547240302970062764e+00 4.559739651989423770e+00 4.570491925780525655e+00 4.579837448088015961e+00 4.588033985837928874e+00 4.595280235817825520e+00 4.601731759210793804e+00 4.607512041654455714e+00 4.612720327893527816e+00 4.617437274041933826e+00 4.621729093183945203e+00 4.625650641708704214e+00 4.629247748496249315e+00 4.632558994672451469e+00 4.635617089114911771e+00 4.638449942726748709e+00 4.641081515599399410e+00 4.643532491083645297e+00 4.645820816608865478e+00 4.647962140959135624e+00 4.649970170388732171e+00 4.651856960602581914e+00 4.653633157668966902e+00 4.655308197978424545e+00 4.656890475138973251e+00 4.658387480008721937e+00 4.659805918773748168e+00 4.661151812981271014e+00 4.662430584662748068e+00 4.663647129074758091e+00 4.664805877107705889e+00 4.665910849033686247e+00 4.666965700963112695e+00 4.667973765137777953e+00 4.668938084993158988e+00 4.669861445764905028e+00 4.670746401286100635e+00 4.671595297516824452e+00 4.672410293261399339e+00 4.673193378457635383e+00 4.673946390363501457e+00 4.674671027917824517e+00 4.675368864510758726e+00 4.676041359365669337e+00 4.676689867705365877e+00 4.677315649851464308e+00 4.677919879385181723e+00 4.678503650480571707e+00 4.679067984506442457e+00 4.679613835980613423e+00 4.680142097949435254e+00 4.680653606856231441e+00 4.681149146954421525e+00 4.681629454314220951e+00 4.682095220465914309e+00 4.682547095717580099e+00 4.682985692180683834e+00 4.683411586533128279e+00 4.683825322545928316e+00 4.684227413396797601e+00 4.684618343791267847e+00 4.684998571909827270e+00 4.685368531197425135e+00 4.685728632010091488e+00 4.686079263131768258e+00 4.686420793173133426e+00 4.686753571863012446e+00 4.687077931241841355e+00 4.687394186765770243e+00 4.687702638329090732e+00 4.688003571211971199e+00 4.688297256959768511e+00 4.688583954199619264e+00 4.688863909399472618e+00 4.689137357574226783e+00 4.689404522943237730e+00 4.689665619543048614e+00 4.689920851798863310e+00 4.690170415057971276e+00 4.690414496088026297e+00 4.690653273542896073e+00 4.690886918398458505e+00 4.691115594360629082e+00 4.691339458247643535e+00 4.691558660348472465e+00 4.691773344759085695e+00 4.691983649698152625e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.463343207986435690e+00 3.729595257137360509e+00 3.926990816987241395e+00 4.068887871591405414e+00 4.171969480114105622e+00 4.248741371383883525e+00 4.307497194099606297e+00 4.353618310114117484e+00 4.390638425988047544e+00 4.420932185906822021e+00 4.446136931233764855e+00 4.467410317257825447e+00 4.485590132330803392e+00 4.501295647161943414e+00 4.514993420534808344e+00 4.527041030388994969e+00 4.537716781376449404e+00 4.547240302970062764e+00 4.555787103402674454e+00 4.563499032775193420e+00 4.570491925780525655e+00 4.576861266399188111e+00 4.582686443228777051e+00 4.588033985837928874e+00 4.592960054366351130e+00 4.597512374967790194e+00 4.601731759210793804e+00 4.605653307735554591e+00 4.609307371861989466e+00 4.612720327893527816e+00 4.615915205202102634e+00 4.618912199226100412e+00 4.621729093183945203e+00 4.624381606856949212e+00 4.626883686706484866e+00 4.629247748496249315e+00 4.631484881229459560e+00 4.633605019395545810e+00 4.635617089114911771e+00 4.637529132673923193e+00 4.639348415081570032e+00 4.641081515599399410e+00 4.642734406656122026e+00 4.644312522126690546e+00 4.645820816608865478e+00 4.647263817050303558e+00 4.648645667852003172e+00 4.649970170388732171e+00 4.651240817735388333e+00 4.652460825263482036e+00 4.653633157668966902e+00 4.654760552907215576e+00 4.655845543439872891e+00 4.656890475138973251e+00 4.657897524143958634e+00 4.658868711925374662e+00 4.659805918773748168e+00 4.660710895902259843e+00 4.661585276326468019e+00 4.662430584662748068e+00 4.663248245968669714e+00 4.664039593732786315e+00 4.664805877107705889e+00 4.665548267468721200e+00 4.666267864370178486e+00 4.666965700963112695e+00 4.667642748930074248e+00 4.668299922986618888e+00 4.668938084993158988e+00 4.669558047715962168e+00 4.670160578271687513e+00 4.670746401286100635e+00 4.671316201794235567e+00 4.671870627906343110e+00 4.672410293261399339e+00 4.672935779287650249e+00 4.673447637287649670e+00 4.673946390363501457e+00 4.674432535196375582e+00 4.674906543693028382e+00 4.675368864510758726e+00 4.675819924471149136e+00 4.676260129871914195e+00 4.676689867705365877e+00 4.677109506791097715e+00 4.677519398829899977e+00 4.677919879385181723e+00 4.678311268797681777e+00 4.678693873038673345e+00 4.679067984506442457e+00 4.679433882770390518e+00 4.679791835266736477e+00 4.680142097949435254e+00 4.680484915899667087e+00 4.680820523896910501e+00 4.681149146954421525e+00 4.681471000821647799e+00 4.681786292455971221e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.386571316716657343e+00 3.605240262590598821e+00 3.785093762383077376e+00 3.926990816987241395e+00 4.037648038161137265e+00 4.124386376837122725e+00 4.193242866138167102e+00 4.248741371383883525e+00 4.294164650805460504e+00 4.331882603272324772e+00 4.363617976800783005e+00 4.390638425988047544e+00 4.413890048798511323e+00 4.434089321379578230e+00 4.451786588637348885e+00 4.467410317257825447e+00 4.481298313188792903e+00 4.493720034510747752e+00 4.504892753949487627e+00 4.514993420534808344e+00 4.524167475079918788e+00 4.532535480592211563e+00 4.540198165861751178e+00 4.547240302970062764e+00 4.553733718198287761e+00 4.559739651989423770e+00 4.565310624996287814e+00 4.570491925780525655e+00 4.575322806074501258e+00 4.579837448088015961e+00 4.584065752698895047e+00 4.588033985837928874e+00 4.591765311804586247e+00 4.595280235817825520e+00 4.598596973240981711e+00 4.601731759210793804e+00 4.604699109551869007e+00 4.607512041654455714e+00 4.610182262277435328e+00 4.612720327893527816e+00 4.615135782133124032e+00 4.617437274041933826e+00 4.619632660196545615e+00 4.621729093183945203e+00 4.623733098517252671e+00 4.625650641708704214e+00 4.627487186934967411e+00 4.629247748496249315e+00 4.630936936078819066e+00 4.632558994672451469e+00 4.634117839863411525e+00 4.635617089114911771e+00 4.637060089556348963e+00 4.638449942726748709e+00 4.639789526654195306e+00 4.641081515599399410e+00 4.642328397746234181e+00 4.643532491083645297e+00 4.644695957690720967e+00 4.645820816608865478e+00 4.646908955461224622e+00 4.647962140959135624e+00 4.648982028417858459e+00 4.649970170388732171e+00 4.650928024501923552e+00 4.651856960602581914e+00 4.652758267253521041e+00 4.653633157668966902e+00 4.654482775136582262e+00 4.655308197978424545e+00 4.656110444095928003e+00 4.656890475138973251e+00 4.657649200334808448e+00 4.658387480008721937e+00 4.659106128824997306e+00 4.659805918773748168e+00 4.660487581926517464e+00 4.661151812981271014e+00 4.661799271615304718e+00 4.662430584662748068e+00 4.663046348131719476e+00 4.663647129074758091e+00 4.664233467324773841e+00 4.664805877107705889e+00 4.665364848541943665e+00 4.665910849033686247e+00 4.666444324576569436e+00 4.666965700963112695e+00 4.667475384914900438e+00 4.667973765137777953e+00 4.668461213307799618e+00 4.668938084993158988e+00 4.669404720516919127e+00 4.669861445764905028e+00 4.670308572942799330e+00 4.670746401286100635e+00 4.671175217726370121e+00 4.671595297516824452e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.338988213439674002e+00 3.522099030702158018e+00 3.682012153860377168e+00 3.816333595813345525e+00 3.926990816987241395e+00 4.017650704187986754e+00 4.092139494401868305e+00 4.153789665041126788e+00 4.205290475992351951e+00 4.248741371383883525e+00 4.285761487257813585e+00 4.317597860684928790e+00 4.345215146566470565e+00 4.369365039963986064e+00 4.390638425988047544e+00 4.409504112009718035e+00 4.426337538667371341e+00 4.441442130046269199e+00 4.455065265413600706e+00 4.467410317257825447e+00 4.478645799515788006e+00 4.488912379244056616e+00 4.498328296820868211e+00 4.506993591194921933e+00 4.514993420534808344e+00 4.522400692465974537e+00 4.529278163122205214e+00 4.535680124314652950e+00 4.541653768909407418e+00 4.547240302970062764e+00 4.552475857226470524e+00 4.557392238460748146e+00 4.562017552377555241e+00 4.566376722673413546e+00 4.570491925780525655e+00 4.574382956727171212e+00 4.578067538431721317e+00 4.581561584310632540e+00 4.584879422169451324e+00 4.588033985837928874e+00 4.591036979813925889e+00 4.593899021226551582e+00 4.596629762663878793e+00 4.599237998794205140e+00 4.601731759210793804e+00 4.604118389524233024e+00 4.606404622395089632e+00 4.608596639927646343e+00 4.610700128621613381e+00 4.612720327893527816e+00 4.614662073025971978e+00 4.616529833274677586e+00 4.618327745756703351e+00 4.620059645653090463e+00 4.621729093183945203e+00 4.623339397750191537e+00 4.624893639582298377e+00 4.626394689190449050e+00 4.627845224871691698e+00 4.629247748496249315e+00 4.630604599766693141e+00 4.631917969119228928e+00 4.633189909415238006e+00 4.634422346553146888e+00 4.635617089114911771e+00 4.636775837147858681e+00 4.637900190170809012e+00 4.638991654483077376e+00 4.640051649846094861e+00 4.641081515599399410e+00 4.642082516266064829e+00 4.643055846696480415e+00 4.644002636794185790e+00 4.644923955862784837e+00 4.645820816608865478e+00 4.646694178832224686e+00 4.647544952831482057e+00 4.648374002550345274e+00 4.649182148487229327e+00 4.649970170388732171e+00 4.650738809745430302e+00 4.651488772106702640e+00 4.652220729229679996e+00 4.652935321076032693e+00 4.653633157668966902e+00 4.654314820821735310e+00 4.654980865747890384e+00 4.655631822562595445e+00 4.656268197683512966e+00 4.656890475138973251e+00 4.657499117790536047e+00 4.658094568476384367e+00 4.658677251081457804e+00 4.659247571539753885e+00 4.659805918773748168e+00 4.660352665575473452e+00 4.660888169433463624e+00 4.661412773309376867e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.306741331004420026e+00 3.463343207986435690e+00 3.605240262590598821e+00 3.729595257137360509e+00 3.836330929786496924e+00 3.926990816987241395e+00 4.003762708257019298e+00 4.068887871591405414e+00 4.124386376837122725e+00 4.171969480114105622e+00 4.213042258704559728e+00 4.248741371383883525e+00 4.279981204814151674e+00 4.307497194099606297e+00 4.331882603272324772e+00 4.353618310114117484e+00 4.373096365930645213e+00 4.390638425988047544e+00 4.406510108979837526e+00 4.420932185906822021e+00 4.434089321379578230e+00 4.446136931233764855e+00 4.457206589763870852e+00 4.467410317257825447e+00 4.476843999663826956e+00 4.485590132330803392e+00 4.493720034510747752e+00 4.501295647161943414e+00 4.508371000792140926e+00 4.514993420534808344e+00 4.521204520787675207e+00 4.527041030388994969e+00 4.532535480592211563e+00 4.537716781376449404e+00 4.542610706416351007e+00 4.547240302970062764e+00 4.551626239758855164e+00 4.555787103402674454e+00 4.559739651989423770e+00 4.563499032775193420e+00 4.567078969748987305e+00 4.570491925780525655e+00 4.573749243250532004e+00 4.576861266399188111e+00 4.579837448088015961e+00 4.582686443228777051e+00 4.585416190770611244e+00 4.588033985837928874e+00 4.590546543364772525e+00 4.592960054366351130e+00 4.595280235817825520e+00 4.597512374967790194e+00 4.599661368794311755e+00 4.601731759210793804e+00 4.603727764544101930e+00 4.605653307735554591e+00 4.607512041654455714e+00 4.609307371861989466e+00 4.611042477119021932e+00 4.612720327893527816e+00 4.614343703090851179e+00 4.615915205202102634e+00 4.617437274041933826e+00 4.618912199226100412e+00 4.620342131521282703e+00 4.621729093183945203e+00 4.623074987391468049e+00 4.624381606856949212e+00 4.625650641708704214e+00 4.626883686706484866e+00 4.628082247858483100e+00 4.629247748496249315e+00 4.630381534858504011e+00 4.631484881229459560e+00 4.632558994672451469e+00 4.633605019395545810e+00 4.634624040781957000e+00 4.635617089114911771e+00 4.636585143023550515e+00 4.637529132673923193e+00 4.638449942726748709e+00 4.639348415081570032e+00 4.640225351425032230e+00 4.641081515599399410e+00 4.641917635805894449e+00 4.642734406656122026e+00 4.643532491083645297e+00 4.644312522126690546e+00 4.645075104591983362e+00 4.645820816608865478e+00 4.646550211081995840e+00 4.647263817050303558e+00 4.647962140959135624e+00 4.648645667852003172e+00 4.649314862487777589e+00 4.649970170388732171e+00 4.650612018824340055e+00 4.651240817735388333e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.283489708193957135e+00 3.419892312594904116e+00 3.546484439874876493e+00 3.660738767836316132e+00 3.761842139572614485e+00 3.850218925717463936e+00 3.926990816987241395e+00 3.993558980763065147e+00 4.051345811534003083e+00 4.101663015995480777e+00 4.145659762861183317e+00 4.184314531958330363e+00 4.218447611465108160e+00 4.248741371383883525e+00 4.275761820571148064e+00 4.299978538787302185e+00 4.321781936687003167e+00 4.341497691572026696e+00 4.359398592557779395e+00 4.375714160997962843e+00 4.390638425988047544e+00 4.404336199360913362e+00 4.416948143240969848e+00 4.428594871176361636e+00 4.439380277297979127e+00 4.449394248703770316e+00 4.458714884246047561e+00 4.467410317257825447e+00 4.475540219437768918e+00 4.483157047107694027e+00 4.490307078479209402e+00 4.497031280686951682e+00 4.503366037578424574e+00 4.509343763131223426e+00 4.514993420534808344e+00 4.520340963143959279e+00 4.525409710465778446e+00 4.530220669911926734e+00 4.534792813101201858e+00 4.539143313932324730e+00 4.543287754383312560e+00 4.547240302970062764e+00 4.551013869963998815e+00 4.554620242788735673e+00 4.558070204458570807e+00 4.561373637463329800e+00 4.564539615125934091e+00 4.567576482145751626e+00 4.570491925780525655e+00 4.573293038902618513e+00 4.575986375983742249e+00 4.578578002910099976e+00 4.581073541401601723e+00 4.583478208700698886e+00 4.585796853104717741e+00 4.588033985837928874e+00 4.590193809693333904e+00 4.592280244817777302e+00 4.594296951965595177e+00 4.596247353504698374e+00 4.598134652423250479e+00 4.599961849554500048e+00 4.601731759210793804e+00 4.603447023394823923e+00 4.605110124736286004e+00 4.606723398284833237e+00 4.608289042275090175e+00 4.609809127966395081e+00 4.611285608648391765e+00 4.612720327893527816e+00 4.614115027128680602e+00 4.615471352590327037e+00 4.616790861720849293e+00 4.618075029057508551e+00 4.619325251660271192e+00 4.620542854119952025e+00 4.621729093183945203e+00 4.622885162033079531e+00 4.624012194239839779e+00 4.625111267435228157e+00 4.626183406708910262e+00 4.627229587764983165e+00 4.628250739853518425e+00 4.629247748496249315e+00 4.630221458022989012e+00 4.631172673933951600e+00 4.632102165101672497e+00 4.633010665825116448e+00 4.633898877747357758e+00 4.634767471647295523e+00 4.635617089114911771e+00 4.636448344118795362e+00 4.637261824473927874e+00 4.638058093217024336e+00 4.638837689896149641e+00 4.639601131780764831e+00 4.640348914997861840e+00 4.641081515599399410e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.265947648136554804e+00 3.386571316716657343e+00 3.500363323860365306e+00 3.605240262590598821e+00 3.700191968933355113e+00 3.785093762383077376e+00 3.860422653211417643e+00 3.926990816987241395e+00 3.985746639702964167e+00 4.037648038161137265e+00 4.083592693969256615e+00 4.124386376837122725e+00 4.160733997856142174e+00 4.193242866138167102e+00 4.222431654130961221e+00 4.248741371383883525e+00 4.272546397568953047e+00 4.294164650805460504e+00 4.313866534718269641e+00 4.331882603272324772e+00 4.348410023875045383e+00 4.363617976800783005e+00 4.377652143067875201e+00 4.390638425988047544e+00 4.402686035842233281e+00 4.413890048798511323e+00 4.424333533334063873e+00 4.434089321379578230e+00 4.443221487598989050e+00 4.451786588637348885e+00 4.459834704606630673e+00 4.467410317257825447e+00 4.474553052927239705e+00 4.481298313188792903e+00 4.487677811970046449e+00 4.493720034510747752e+00 4.499450630805292839e+00 4.504892753949487627e+00 4.510067352006386088e+00 4.514993420534808344e+00 4.519688221722304000e+00 4.524167475079918788e+00 4.528445523847514309e+00 4.532535480592211563e+00 4.536449354932162059e+00 4.540198165861751178e+00 4.543792040775259444e+00 4.547240302970062764e+00 4.550551549146266694e+00 4.553733718198287761e+00 4.556794152407660725e+00 4.559739651989423770e+00 4.562576523811792129e+00 4.565310624996287814e+00 4.567947402010045010e+00 4.570491925780525655e+00 4.572948923293352230e+00 4.575322806074501258e+00 4.577617695906957884e+00 4.579837448088015961e+00 4.581985672495557438e+00 4.584065752698895047e+00 4.586080863321449819e+00 4.588033985837928874e+00 4.589927922967348195e+00 4.591765311804586247e+00 4.593548635816924630e+00 4.595280235817825520e+00 4.596962320017765613e+00 4.598596973240981711e+00 4.600186165387436077e+00 4.601731759210793804e+00 4.603235517475812166e+00 4.604699109551869007e+00 4.606124117493610726e+00 4.607512041654455714e+00 4.608864305874145195e+00 4.610182262277435328e+00 4.611467195717395384e+00 4.612720327893527816e+00 4.613942821172056341e+00 4.615135782133124032e+00 4.616300264867322589e+00 4.617437274041933826e+00 4.618547767755353028e+00 4.619632660196545615e+00 4.620692824124827069e+00 4.621729093183945203e+00 4.622742264063202988e+00 4.623733098517252671e+00 4.624702325255189095e+00 4.625650641708704214e+00 4.626578715688188126e+00 4.627487186934967411e+00 4.628376668577195652e+00 4.629247748496249315e+00 4.630100990610008793e+00 4.630936936078819066e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.252249874763688986e+00 3.360261599463735482e+00 3.463343207986435690e+00 3.559816983169021842e+00 3.648691157982130395e+00 3.729595257137360509e+00 3.802635822440479707e+00 3.868234994271519067e+00 3.926990816987241395e+00 3.979573878598183345e+00 4.026659469478403253e+00 4.068887871591405414e+00 4.106844316779720394e+00 4.141051500551062858e+00 4.171969480114105622e+00 4.199999520073951942e+00 4.225489748573421522e+00 4.248741371383883525e+00 4.270014757407945005e+00 4.289535054251748747e+00 4.307497194099606297e+00 4.324070262212223348e+00 4.339401258584628884e+00 4.353618310114117484e+00 4.366833399802978022e+00 4.379144679273017537e+00 4.390638425988047544e+00 4.401390699779148541e+00 4.411468746024264753e+00 4.420932185906822021e+00 4.429834027915101835e+00 4.438221529265030441e+00 4.446136931233764855e+00 4.453618088420991938e+00 4.460699008626503037e+00 4.467410317257825447e+00 4.473779657876488791e+00 4.479832038579780296e+00 4.485590132330803392e+00 4.491074538036897934e+00 4.496304008087903981e+00 4.501295647161943414e+00 4.506065086354972493e+00 4.510626636064403172e+00 4.514993420534808344e+00 4.519177496536883609e+00 4.523189958284721257e+00 4.527041030388994969e+00 4.530740150384677811e+00 4.534296042153491690e+00 4.537716781376449404e+00 4.541009853995181977e+00 4.544182208527603350e+00 4.547240302970062764e+00 4.550190146921307743e+00 4.553037339480773049e+00 4.555787103402674454e+00 4.558444315926339918e+00 4.561013536650662559e+00 4.563499032775193420e+00 4.565904801991128359e+00 4.568234593271535360e+00 4.570491925780525655e+00 4.572680106095525332e+00 4.574802243914339428e+00 4.576861266399188111e+00 4.578859931292818430e+00 4.580800838926768925e+00 4.582686443228777051e+00 4.584519061824689601e+00 4.586300885320098608e+00 4.588033985837928874e+00 4.589720324880233626e+00 4.591361760575484396e+00 4.592960054366351130e+00 4.594516877187473369e+00 4.596033815177814397e+00 4.597512374967790194e+00 4.598953988577473950e+00 4.600360017958702308e+00 4.601731759210793804e+00 4.603070446496789536e+00 4.604377255684643622e+00 4.605653307735554591e+00 4.606899671859599366e+00 4.608117368457034679e+00 4.609307371861989466e+00 4.610470612903815990e+00 4.611607981300021031e+00 4.612720327893527816e+00 4.613808466745886072e+00 4.614873177097143397e+00 4.615915205202102634e+00 4.616935266051975795e+00 4.617934044989643105e+00 4.618912199226100412e+00 4.619870359265043191e+00 4.620809130242004237e+00 0.000000000000000000e+00
